name,method,quality
google_water_246,2,0.5
google_water_247,2,1
google_water_248,2,1
google_water_25,1,1
google_water_250,2,1
google_water_252,2,0.5
google_water_255,2,0.5
google_water_256,1,1
google_water_258,0,0
google_water_259,2,0.5
google_water_262,1,1
google_water_263,1,1
google_water_264,1,1
google_water_265,0,0
google_water_268,1,0.5
google_water_269,1,0.5
google_water_27,0,0
google_water_271,2,0.5
google_water_273,1,0.5
google_water_274,1,0.5
google_water_275,2,1
google_water_276,4,0.5
google_water_277,2,0.5
google_water_279,2,1
google_water_28,1,0.5
google_water_280,1,0.5
google_water_282,2,1
google_water_283,0,0
google_water_284,1,1
google_water_285,2,1
google_water_286,1,0.5
google_water_287,2,0.5
google_water_288,1,0.5
google_water_289,2,0.5
google_water_29,1,1
google_water_290,1,1
google_water_291,2,0.5
google_water_292,1,1
google_water_293,2,0.5
google_water_294,0,0
google_water_295,1,1
google_water_296,2,0.5
google_water_297,3,0.5
google_water_298,1,1
google_water_299,2,0.5
google_water_30,1,1
google_water_300,2,1
google_water_301,2,0.5
google_water_302,1,1
google_water_303,1,0.5
google_water_304,2,1
google_water_306,1,0.5
google_water_307,2,1
google_water_308,1,0.5
google_water_309,0,0
google_water_31,4,1
google_water_310,1,0.5
google_water_312,1,0.5
google_water_314,1,0.5
google_water_315,4,0.5
google_water_316,2,0.5
google_water_317,2,0.5
google_water_318,1,0.5
google_water_319,1,0.5
google_water_32,1,1
google_water_320,1,1
google_water_321,2,1
google_water_322,0,0
google_water_323,1,0.5
google_water_324,1,0.5
google_water_325,2,0.5
google_water_327,1,0.5
google_water_328,1,0.5
google_water_329,2,1
google_water_33,2,0.5
google_water_330,2,0.5
google_water_331,0,0
google_water_332,1,0.5
google_water_334,4,0.5
google_water_335,1,0.5
google_water_338,1,0.5
google_water_339,1,0.5
google_water_34,2,1
google_water_340,1,0.5
google_water_341,2,0.5
google_water_342,1,0.5
google_water_344,1,0.5
google_water_346,1,0.5
google_water_347,2,0.5
google_water_349,1,0.5
google_water_35,2,1
google_water_350,2,0.5
google_water_352,1,1
google_water_353,2,1
google_water_354,2,0.5
google_water_355,2,0.5
google_water_356,1,0.5
google_water_357,1,1
google_water_358,2,0.5
google_water_359,2,0.5
google_water_36,1,0.5
google_water_360,0,0
google_water_361,1,1
google_water_362,2,0.5
google_water_364,2,0.5
google_water_365,1,0.5
google_water_366,2,0.5
google_water_367,2,0.5
google_water_369,1,1
google_water_37,0,0
google_water_370,2,0.5
google_water_372,2,0.5
google_water_373,1,1
google_water_374,1,0.5
google_water_375,1,1
google_water_377,2,0.5
google_water_379,2,1
google_water_38,2,1
google_water_380,1,0.5
google_water_383,1,0.5
google_water_384,0,0
google_water_386,1,0.5
google_water_387,4,1
google_water_388,1,0.5
google_water_389,2,0.5
google_water_390,1,0.5
google_water_394,2,0.5
google_water_395,2,0.5
google_water_396,1,0.5
google_water_398,1,0.5
google_water_4,2,0.5
google_water_40,0,0
google_water_400,2,1
google_water_402,0,0
google_water_404,2,0.5
google_water_407,1,0.5
google_water_408,3,1
google_water_409,3,0.5
google_water_410,1,1
google_water_411,0,0
google_water_413,3,0.5
google_water_414,0,0
google_water_415,1,1
google_water_416,1,1
google_water_418,2,0.5
google_water_419,2,0.5
google_water_420,1,0.5
google_water_421,1,1
google_water_422,0,0
google_water_425,2,0.5
google_water_428,2,0.5
google_water_43,1,0.5
google_water_431,1,1
google_water_432,2,0.5
google_water_433,2,0.5
google_water_434,0,0
google_water_436,2,0.5
google_water_437,1,1
google_water_438,0,0
google_water_44,2,0.5
google_water_440,0,0
google_water_441,1,0.5
google_water_443,0,0
google_water_444,1,1
google_water_445,1,0.5
google_water_446,0,0
google_water_447,1,0.5
google_water_449,2,0.5
google_water_450,1,1
google_water_451,1,1
google_water_455,2,1
google_water_456,1,0.5
google_water_457,1,0.5
google_water_458,0,0
google_water_459,1,0.5
google_water_46,1,1
google_water_460,2,0.5
google_water_461,2,0.5
google_water_463,1,0.5
google_water_465,1,0.5
google_water_466,0,0
google_water_467,0,0
google_water_468,2,0.5
google_water_469,2,0.5
google_water_470,2,0.5
google_water_471,1,0.5
google_water_472,1,0.5
google_water_473,2,0.5
google_water_475,1,0.5
google_water_476,0,0
google_water_478,2,0.5
google_water_479,1,0.5
google_water_48,2,1
google_water_480,1,0.5
google_water_484,1,1
google_water_485,1,0.5
google_water_487,1,1
google_water_488,2,1
google_water_489,1,0.5
google_water_49,2,1
google_water_490,1,1
google_water_491,0,0
google_water_492,2,0.5
google_water_493,2,0.5
google_water_494,0,0
google_water_495,1,0.5
google_water_497,3,0.5
google_water_498,3,0.5
google_water_499,2,0.5
google_water_5,0,0
google_water_500,1,0.5
google_water_501,2,0.5
google_water_503,1,1
google_water_504,2,1
google_water_505,0,0
google_water_507,0,0
google_water_508,1,0.5
google_water_509,2,0.5
google_water_51,2,0.5
google_water_511,1,0.5
google_water_512,0,0
google_water_513,1,0.5
google_water_515,1,0.5
google_water_516,2,0.5
google_water_517,2,0.5
google_water_519,1,0.5
google_water_52,1,1
google_water_520,0,0
google_water_522,2,0.5
google_water_527,1,0.5
google_water_528,1,1
google_water_529,1,0.5
google_water_53,2,0.5
google_water_530,1,1
google_water_532,2,0.5
google_water_533,1,0.5
google_water_534,0,0
google_water_535,0,0
google_water_536,1,0.5
google_water_537,2,0.5
google_water_538,1,0.5
google_water_539,0,0
google_water_54,0,0
google_water_540,2,1
google_water_542,1,0.5
google_water_543,1,0.5
google_water_549,1,1
google_water_55,2,1
google_water_550,0,0
google_water_551,2,0.5
google_water_552,2,0.5
google_water_553,2,1
google_water_554,0,0
google_water_555,0,0
google_water_556,0,0
google_water_557,2,0.5
google_water_56,2,0.5
google_water_560,2,0.5
google_water_561,0,0
google_water_564,2,0.5
google_water_566,1,1
google_water_567,1,1
google_water_569,2,0.5
google_water_571,2,0.5
google_water_572,1,1
google_water_573,2,0.5
google_water_574,1,0.5
google_water_575,1,0.5
google_water_576,2,0.5
google_water_578,2,0.5
google_water_579,2,0.5
google_water_58,1,0.5
google_water_580,1,1
google_water_583,1,0.5
google_water_585,1,1
google_water_587,2,1
google_water_588,0,0
google_water_589,1,0.5
google_water_590,2,0.5
google_water_591,1,1
google_water_592,1,0.5
google_water_595,1,0.5
google_water_596,2,0.5
google_water_597,3,1
google_water_598,1,0.5
google_water_599,0,0
google_water_6,2,0.5
google_water_60,0,0
google_water_601,0,0
google_water_602,1,0.5
google_water_604,1,1
google_water_605,3,1
google_water_606,0,0
google_water_607,1,0.5
google_water_608,1,1
google_water_609,3,1
google_water_61,1,0.5
google_water_610,1,0.5
google_water_611,1,0.5
google_water_612,0,0
google_water_614,1,1
google_water_615,3,1
google_water_616,0,0
google_water_617,2,0.5
google_water_618,2,0.5
google_water_619,1,0.5
google_water_62,1,0.5
google_water_620,3,0.5
google_water_621,0,0
google_water_623,1,0.5
google_water_624,1,1
google_water_625,0,0
google_water_626,1,1
google_water_627,2,0.5
google_water_628,2,0.5
google_water_629,0,0
google_water_63,1,1
google_water_630,1,0.5
google_water_631,0,0
google_water_632,0,0
google_water_633,1,1
google_water_634,1,0.5
google_water_635,2,0.5
google_water_636,1,1
google_water_637,2,0.5
google_water_638,2,0.5
google_water_639,1,0.5
google_water_64,1,0.5
google_water_640,2,0.5
google_water_642,1,1
google_water_643,0,0
google_water_645,2,0.5
google_water_647,2,0.5
google_water_649,1,1
google_water_65,1,1
google_water_651,1,0.5
google_water_652,2,0.5
google_water_653,3,1
google_water_654,0,0
google_water_657,1,0.5
google_water_659,1,0.5
google_water_660,1,0.5
google_water_661,1,0.5
google_water_662,1,0.5
google_water_663,1,1
google_water_664,0,0
google_water_665,1,0.5
google_water_666,1,0.5
google_water_667,1,1
google_water_669,2,0.5
google_water_67,2,0.5
google_water_670,1,1
google_water_671,0,0
google_water_672,1,0.5
google_water_673,0,0
google_water_674,2,1
google_water_675,0,0
google_water_676,1,0.5
google_water_677,1,0.5
google_water_678,1,0.5
google_water_679,1,0.5
google_water_68,0,0
google_water_680,1,0.5
google_water_681,1,0.5
google_water_682,1,1
google_water_683,0,0
google_water_685,2,1
google_water_687,1,0.5
google_water_689,1,0.5
google_water_690,1,0.5
google_water_691,2,1
google_water_692,1,0.5
google_water_693,1,0.5
google_water_694,3,1
google_water_695,1,0.5
google_water_696,0,0
google_water_698,0,0
google_water_699,1,1
google_water_7,1,0.5
google_water_70,1,1
google_water_700,1,1
google_water_701,1,1
google_water_702,1,0.5
google_water_703,1,0.5
google_water_704,2,1
google_water_705,0,0
google_water_706,1,0.5
google_water_707,0,0
google_water_709,0,0
google_water_71,1,0.5
google_water_710,2,0.5
google_water_711,0,0
google_water_713,1,0.5
google_water_714,1,1
google_water_717,2,0.5
google_water_718,2,1
google_water_719,1,1
google_water_72,1,1
google_water_720,2,0.5
google_water_721,2,0.5
google_water_722,1,0.5
google_water_723,0,0
google_water_725,2,0.5
google_water_727,4,1
google_water_728,2,0.5
google_water_729,0,0
google_water_73,0,0
google_water_730,1,0.5
google_water_731,2,1
google_water_732,0,0
google_water_733,1,0.5
google_water_734,1,0.5
google_water_735,1,0.5
google_water_737,0,0
google_water_739,0,0
google_water_740,2,0.5
google_water_742,1,0.5
google_water_743,0,0
google_water_744,0,0
google_water_745,1,0.5
google_water_746,0,0
google_water_747,0,0
google_water_749,2,0.5
google_water_750,0,0
google_water_751,0,0
google_water_752,1,0.5
google_water_753,0,0
google_water_755,0,0
google_water_756,1,0.5
google_water_758,2,0.5
google_water_759,1,1
google_water_760,0,0
google_water_761,2,1
google_water_762,2,0.5
google_water_763,0,0
google_water_764,0,0
google_water_765,0,0
google_water_767,2,0.5
google_water_768,2,0.5
google_water_77,1,0.5
google_water_771,1,0.5
google_water_772,1,0.5
google_water_78,1,1
google_water_8,0,0
google_water_81,1,0.5
google_water_82,1,0.5
google_water_83,1,0.5
google_water_86,1,1
google_water_88,1,0.5
google_water_9,2,0.5
google_water_90,1,0.5
google_water_92,1,0.5
google_water_93,1,0.5
google_water_94,0,0
google_water_96,2,0.5
google_water_97,1,1
google_water_98,3,1
google_water_99,4,1
google_wood_1,1,0.5
google_wood_10,1,1
google_wood_100,1,1
google_wood_101,4,0.5
google_wood_104,0,0
google_wood_105,1,0.5
google_wood_106,1,0.5
google_wood_107,4,0.5
google_wood_108,1,0.5
google_wood_109,1,1
google_wood_11,1,0.5
google_wood_110,1,0.5
google_wood_111,1,0.5
google_wood_112,1,1
google_wood_113,1,0.5
google_wood_114,0,0
google_wood_115,4,1
google_wood_116,1,1
google_wood_117,2,0.5
google_wood_118,1,0.5
google_wood_12,1,0.5
google_wood_120,1,0.5
google_wood_121,1,1
google_wood_122,1,0.5
google_wood_123,1,0.5
google_wood_124,1,1
google_wood_126,4,1
google_wood_128,1,0.5
google_wood_129,4,1
google_wood_13,1,0.5
google_wood_130,0,0
google_wood_131,0,0
google_wood_132,1,1
google_wood_133,1,0.5
google_wood_134,0,0
google_wood_135,0,0
google_wood_136,3,0.5
google_wood_137,0,0
google_wood_138,1,1
google_wood_139,1,0.5
google_wood_14,4,0.5
google_wood_140,1,1
google_wood_141,2,0.5
google_wood_142,1,0.5
google_wood_145,1,1
google_wood_15,1,0.5
google_wood_150,3,1
google_wood_151,1,0.5
google_wood_152,1,0.5
google_wood_153,1,0.5
google_wood_154,1,0.5
google_wood_155,4,1
google_wood_157,2,0.5
google_wood_158,0,0
google_wood_159,1,0.5
google_wood_161,1,0.5
google_wood_162,0,0
google_wood_163,1,0.5
google_wood_168,0,0
google_wood_169,1,0.5
google_wood_17,1,0.5
google_wood_170,1,0.5
google_wood_171,1,0.5
google_wood_172,1,0.5
google_wood_173,2,0.5
google_wood_174,1,0.5
google_wood_176,1,1
google_wood_178,0,0
google_wood_179,3,1
google_wood_18,2,0.5
google_wood_180,1,1
google_wood_181,1,0.5
google_wood_182,2,0.5
google_wood_184,4,1
google_wood_185,1,1
google_wood_186,1,0.5
google_wood_187,4,1
google_wood_189,1,0.5
google_wood_19,0,0
google_wood_190,0,0
google_wood_191,0,0
google_wood_192,0,0
google_wood_194,0,0
google_wood_195,0,0
google_wood_196,1,0.5
google_wood_197,1,0.5
google_wood_198,1,0.5
google_wood_199,1,0.5
google_wood_20,1,0.5
google_wood_201,2,0.5
google_wood_203,1,0.5
google_wood_204,1,0.5
google_wood_206,1,0.5
google_wood_208,2,0.5
google_wood_209,2,0.5
google_wood_21,0,0
google_wood_210,1,0.5
google_wood_211,2,0.5
google_wood_212,4,0.5
google_wood_213,1,0.5
google_wood_214,3,1
google_wood_216,2,0.5
google_wood_217,1,0.5
google_wood_219,1,0.5
google_wood_22,1,1
google_wood_220,1,0.5
google_wood_221,1,1
google_wood_222,1,0.5
google_wood_223,1,0.5
google_wood_224,1,0.5
google_wood_225,1,1
google_wood_226,1,0.5
google_wood_227,1,0.5
google_wood_228,1,0.5
google_wood_229,3,0.5
google_wood_230,2,0.5
google_wood_231,1,0.5
google_wood_232,1,0.5
google_wood_233,4,1
google_wood_234,4,0.5
google_wood_235,0,0
google_wood_236,2,0.5
google_wood_237,1,0.5
google_wood_238,1,0.5
google_wood_239,1,0.5
google_wood_24,2,1
google_wood_240,1,0.5
google_wood_242,0,0
google_wood_243,1,0.5
google_wood_247,0,0
google_wood_25,2,0.5
google_wood_250,3,1
google_wood_251,1,0.5
google_wood_252,1,1
google_wood_254,1,1
google_wood_256,4,1
google_wood_257,2,1
google_wood_258,3,1
google_wood_259,2,0.5
google_wood_26,4,1
google_wood_261,1,1
google_wood_262,0,0
google_wood_265,1,0.5
google_wood_266,1,1
google_wood_267,1,0.5
google_wood_269,1,0.5
google_wood_270,1,1
google_wood_271,1,1
google_wood_272,1,0.5
google_wood_273,2,1
google_wood_274,0,0
google_wood_275,3,1
google_wood_276,0,0
google_wood_278,2,0.5
google_wood_279,1,1
google_wood_28,1,0.5
google_wood_280,1,0.5
google_wood_281,0,0
google_wood_282,0,0
google_wood_284,4,1
google_wood_285,1,1
google_wood_286,1,1
google_wood_287,1,0.5
google_wood_288,1,0.5
google_wood_289,0,0
google_wood_29,1,1
google_wood_290,1,1
google_wood_292,1,0.5
google_wood_293,1,0.5
google_wood_294,1,1
google_wood_295,1,1
google_wood_296,1,0.5
google_wood_297,1,0.5
google_wood_298,1,0.5
google_wood_299,1,0.5
google_wood_3,1,0.5
google_wood_30,1,0.5
google_wood_300,0,0
google_wood_301,1,1
google_wood_302,0,0
google_wood_303,1,0.5
google_wood_304,1,0.5
google_wood_305,3,1
google_wood_306,1,0.5
google_wood_307,1,1
google_wood_308,1,1
google_wood_309,1,0.5
google_wood_31,1,1
google_wood_310,1,0.5
google_wood_311,2,0.5
google_wood_312,3,0.5
google_wood_313,1,0.5
google_wood_314,0,0
google_wood_315,1,0.5
google_wood_316,1,0.5
google_wood_318,1,0.5
google_wood_319,1,0.5
google_wood_32,2,0.5
google_wood_320,1,1
google_wood_321,1,0.5
google_wood_322,1,0.5
google_wood_324,1,0.5
google_wood_325,1,0.5
google_wood_327,1,0.5
google_wood_328,1,1
google_wood_329,1,0.5
google_wood_33,1,1
google_wood_330,4,1
google_wood_331,1,0.5
google_wood_332,1,0.5
google_wood_333,1,0.5
google_wood_335,1,1
google_wood_336,1,1
google_wood_337,1,0.5
google_wood_338,2,1
google_wood_339,1,1
google_wood_34,1,1
google_wood_340,1,1
google_wood_341,1,0.5
google_wood_342,1,0.5
google_wood_344,3,0.5
google_wood_345,1,0.5
google_wood_346,2,0.5
google_wood_347,1,1
google_wood_348,1,1
google_wood_349,1,1
google_wood_35,1,0.5
google_wood_350,1,0.5
google_wood_351,1,0.5
google_wood_352,1,0.5
google_wood_353,1,0.5
google_wood_354,1,0.5
google_wood_356,1,0.5
google_wood_357,1,0.5
google_wood_358,1,1
google_wood_359,1,1
google_wood_36,1,1
google_wood_360,1,1
google_wood_361,1,1
google_wood_362,2,1
google_wood_363,1,1
google_wood_364,0,0
google_wood_365,4,1
google_wood_367,1,0.5
google_wood_368,1,0.5
google_wood_369,1,0.5
google_wood_37,1,0.5
google_wood_371,2,0.5
google_wood_372,2,0.5
google_wood_374,1,1
google_wood_375,0,0
google_wood_376,0,0
google_wood_377,4,0.5
google_wood_378,0,0
google_wood_379,4,1
google_wood_38,1,1
google_wood_380,2,0.5
google_wood_382,2,0.5
google_wood_384,1,0.5
google_wood_385,4,1
google_wood_386,0,0
google_wood_387,1,0.5
google_wood_389,0,0
google_wood_39,1,1
google_wood_391,1,0.5
google_wood_393,0,0
google_wood_395,1,0.5
google_wood_396,1,0.5
google_wood_397,1,0.5
google_wood_399,2,0.5
google_wood_4,2,0.5
google_wood_40,0,0
google_wood_400,0,0
google_wood_401,1,1
google_wood_402,0,0
google_wood_403,1,0.5
google_wood_404,0,0
google_wood_405,1,0.5
google_wood_406,1,0.5
google_wood_407,1,0.5
google_wood_409,1,0.5
google_wood_41,2,0.5
google_wood_410,2,1
google_wood_411,1,0.5
google_wood_413,1,0.5
google_wood_414,0,0
google_wood_415,1,0.5
google_wood_416,0,0
google_wood_418,1,0.5
google_wood_419,1,0.5
google_wood_42,1,0.5
google_wood_420,1,0.5
google_wood_421,4,0.5
google_wood_423,0,0
google_wood_424,1,0.5
google_wood_426,3,1
google_wood_427,2,1
google_wood_428,1,0.5
google_wood_429,4,1
google_wood_430,2,0.5
google_wood_431,1,1
google_wood_432,2,0.5
google_wood_433,1,0.5
google_wood_435,1,0.5
google_wood_436,1,0.5
google_wood_437,0,0
google_wood_438,0,0
google_wood_439,1,0.5
google_wood_44,1,0.5
google_wood_440,1,0.5
google_wood_441,1,1
google_wood_442,2,0.5
google_wood_443,2,0.5
google_wood_444,1,0.5
google_wood_445,0,0
google_wood_446,1,0.5
google_wood_447,0,0
google_wood_448,0,0
google_wood_449,1,0.5
google_wood_45,4,1
google_wood_451,1,0.5
google_wood_453,1,0.5
google_wood_454,1,1
google_wood_455,1,1
google_wood_456,1,1
google_wood_457,3,1
google_wood_458,0,0
google_wood_459,2,0.5
google_wood_460,1,0.5
google_wood_461,1,1
google_wood_462,2,0.5
google_wood_465,1,0.5
google_wood_466,1,0.5
google_wood_467,0,0
google_wood_468,1,0.5
google_wood_469,4,0.5
google_wood_470,1,0.5
google_wood_471,0,0
google_wood_472,2,0.5
google_wood_476,0,0
google_wood_477,1,0.5
google_wood_478,1,1
google_wood_479,2,0.5
google_wood_48,1,0.5
google_wood_480,1,0.5
google_wood_481,1,1
google_wood_483,1,0.5
google_wood_484,1,1
google_wood_485,1,0.5
google_wood_486,1,0.5
google_wood_487,1,0.5
google_wood_488,1,0.5
google_wood_489,1,0.5
google_wood_49,2,1
google_wood_490,1,0.5
google_wood_491,1,0.5
google_wood_492,1,0.5
google_wood_493,1,0.5
google_wood_494,4,0.5
google_wood_495,1,0.5
google_wood_496,1,1
google_wood_497,1,0.5
google_wood_498,1,1
google_wood_499,1,1
google_wood_5,1,1
google_wood_50,2,0.5
google_wood_500,4,0.5
google_wood_501,4,0.5
google_wood_502,1,1
google_wood_504,1,0.5
google_wood_505,0,0
google_wood_507,1,0.5
google_wood_508,3,0.5
google_wood_509,1,0.5
google_wood_51,1,1
google_wood_510,1,1
google_wood_511,1,0.5
google_wood_512,0,0
google_wood_513,4,1
google_wood_514,4,1
google_wood_515,1,0.5
google_wood_516,1,0.5
google_wood_517,0,0
google_wood_518,2,0.5
google_wood_519,1,0.5
google_wood_520,1,0.5
google_wood_522,1,0.5
google_wood_525,0,0
google_wood_526,1,1
google_wood_528,4,0.5
google_wood_529,0,0
google_wood_53,1,1
google_wood_530,1,0.5
google_wood_531,1,0.5
google_wood_532,1,0.5
google_wood_534,2,0.5
google_wood_535,1,0.5
google_wood_536,0,0
google_wood_537,1,0.5
google_wood_54,1,1
google_wood_540,1,1
google_wood_541,1,0.5
google_wood_543,1,1
google_wood_544,1,0.5
google_wood_548,1,1
google_wood_549,1,0.5
google_wood_550,1,0.5
google_wood_552,1,0.5
google_wood_553,0,0
google_wood_554,0,0
google_wood_556,1,1
google_wood_557,4,1
google_wood_558,1,0.5
google_wood_56,2,0.5
google_wood_560,1,1
google_wood_563,2,0.5
google_wood_564,0,0
google_wood_565,0,0
google_wood_566,1,1
google_wood_567,0,0
google_wood_569,0,0
google_wood_57,1,0.5
google_wood_570,0,0
google_wood_571,4,1
google_wood_574,0,0
google_wood_576,1,0.5
google_wood_577,2,1
google_wood_58,1,1
google_wood_580,0,0
google_wood_581,1,0.5
google_wood_583,1,1
google_wood_584,3,1
google_wood_585,1,0.5
google_wood_586,0,0
google_wood_587,1,0.5
google_wood_589,1,0.5
google_wood_59,1,0.5
google_wood_590,0,0
google_wood_591,4,1
google_wood_592,1,0.5
google_wood_593,1,0.5
google_wood_594,0,0
google_wood_595,0,0
google_wood_596,0,0
google_wood_597,0,0
google_wood_598,1,0.5
google_wood_599,4,1
google_wood_6,1,0.5
google_wood_60,0,0
google_wood_600,1,0.5
google_wood_601,1,0.5
google_wood_604,1,0.5
google_wood_607,1,0.5
google_wood_608,1,0.5
google_wood_609,1,1
google_wood_61,1,0.5
google_wood_610,1,0.5
google_wood_611,1,1
google_wood_612,1,1
google_wood_613,0,0
google_wood_614,1,1
google_wood_615,4,1
google_wood_616,1,1
